acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magneto_x,magneto_y,magneto_z,Ground Truth
0.020040412413226627,0.8983426446163966,0.04230486344765831,-8.27768924269607,-3.436937178049452,5.217957640893105,17.4931645516175,-55.886474449763625,5.84931879215669,3
0.010114509347968481,0.9947701179640847,0.0930691782668218,-6.180880926971057,-1.0152184316333945,-3.9330401502150454,16.268020315056884,-55.514798895297446,5.672016305016498,3
0.12856478053381795,1.0040797798957561,0.29959386057232884,27.531014419433006,13.420621993602547,6.248234609114486,15.633807441765512,-57.77069230151273,2.3764018271835643,3
-0.12359134940652888,0.9862246501330675,0.03896239585046052,31.512632450816007,25.166333916100758,-7.0884930525437815,15.865041558662453,-57.275716156942245,1.8362610137315376,3
-0.0863155099958467,1.0334491488819961,-0.07179463511373804,-48.80020733580109,-39.87606007129682,17.620637426856693,15.723800713121886,-55.51232115486308,6.400889764828147,3
-0.06996473915388196,0.9040094794303224,0.13952536181913466,13.729235594111193,-53.94583902454986,-5.60380644150925,18.8314233259726,-56.39464037712257,5.829017085832388,3
0.0024504042923894354,0.9459397193249832,-0.018605292925460953,-2.9935659221614945,14.970472344082008,16.228914264800775,19.01001521280893,-56.23752622713502,7.509656954272841,3
-0.05436009247761243,1.0245768801492774,-0.019332557791509483,20.21910969988766,-13.435228583305218,-53.688274963178415,23.587297158412643,-53.350172074561144,6.772167593422657,3
-0.05422996398947831,0.8475574977270373,0.16315565634497614,5.740054665381967,-44.0132045369864,-34.557893229964606,22.2476722005654,-56.32846742216058,7.812718860021398,3
-0.14606674694729246,1.0097622745912167,0.007792407673537172,3.7359673618874387,15.400995986912926,44.6855913296429,22.66896531700563,-55.15460025332123,7.838422942225799,3
-0.12806276668221164,1.156124218781602,0.02541898419116362,-54.49089304192173,-12.806439940168186,97.57996969197478,19.068653167783843,-55.67931477041451,7.168096960103786,3
-0.050744238727641444,0.9104301060076848,0.05260648118068977,-64.86082189208916,-17.950032185151365,84.11868458668788,22.372975826217793,-56.13401820706967,6.829281826998124,3
0.028047086031362037,1.0449959919525353,0.21057551604740785,-59.784209175197596,-26.352690343177642,121.89188951516005,22.597851306604852,-55.17346232386372,5.9706816847925825,3
-0.09220777792978707,1.2707304478822,0.013980557427184528,31.494513339755972,3.5921679585421513,-58.55012924970966,18.1790208813922,-54.808736470545746,8.831366507553232,3
-0.24912505157415327,0.46199324803899605,-0.2103204092762847,14.693616476793446,-8.88342767220224,-57.79076034543178,24.44897087273121,-55.45277921405306,7.887235861524529,3
0.11283945986881252,1.0522356142875826,0.09615402350766332,-25.134105556113695,-19.101277497101005,49.370108768012024,25.012333520236428,-54.348044475487484,6.5669597744388035,3
0.4519165480260611,1.327044947696747,0.20367649838356014,-12.355791555910173,-4.884865636322702,92.99362358191831,26.353276586945782,-55.02266673641061,7.985257047785154,3
0.25541224519903777,0.9490436178770354,0.011606925050363717,37.771415052247654,12.583138998684616,-94.3718040632649,26.94314170977357,-54.8437763950407,8.099905908283974,3
0.1844687639710304,0.6191880790864991,0.03926497582264092,6.379431480417135,1.1752066466190765,40.328406012891534,29.6720654589871,-54.618170018283855,4.951818284206881,3
0.06529997833537968,0.9378589027933004,0.03258474357862032,-37.57727489181498,-9.071995721411621,113.32312865675459,23.893407807141852,-56.128817663033836,6.431867877087816,3
-0.09009019897694309,0.8639641964779543,0.02916483515344144,8.181985929435898,1.2449302938260438,18.216282206704264,19.66242810422248,-56.08821841498587,7.067269628487824,3
0.1696757236497258,0.93455739918365,0.15558204862172445,27.730340958112784,-1.2750377381265217,-36.416089801789475,26.46035054631453,-56.87334141851335,1.8677106660207792,3
