acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magneto_x,magneto_y,magneto_z,Ground Truth
0.6157875013067488,-0.38212433217303077,0.7873670743265491,1.2028282787762665,-5.200910060996188,5.433921240804841,54.08959120083001,-19.777982772268548,-39.981271856567865,5
0.4688952322823139,-0.48448413050406774,0.7618091142327398,-7.29703100301946,-2.2847080534801423,33.16350340837891,53.47029997198368,-22.802031895060146,-40.243580690635824,5
0.63553801231412,-0.3725746059148947,0.727458616366406,-14.128084737294966,-5.264621465662243,14.515948305855646,52.65360521877798,-28.679148605130877,-38.86401572966323,5
0.6457333864531725,-0.07195721811883625,0.863247523441094,-13.725945058947369,-6.749890282996622,12.512021608540135,49.45618998484942,-34.081910587795214,-37.945156962359015,5
0.45189280231696427,-0.12783765967855715,0.7654089572757226,-9.30466803465191,-11.19195814892968,20.941163411768432,47.60813439167794,-37.4630557647534,-37.5843975371399,5
0.3649009408429685,-0.050437323098989656,0.6115755974304783,141.91757079579799,1.7077302188607022,29.46360455108497,43.417017706129975,-40.47871137321332,-37.41278519892463,5
0.5769935342071734,-0.21244575027756946,0.7066579428922508,2.5079252748399297,-4.304588257613556,45.8185166384197,34.53066805719378,-29.923280590350068,-49.42903163562247,5
0.5393701558000716,0.05846867000183294,0.8321864879429622,17.075077868218525,-34.61898330243336,40.03324249706102,29.78419045647632,-34.952537804879135,-50.10162556424349,5
0.22347787298372354,-0.16740379224977373,0.9196551705929592,-7.258528425748034,-33.13969155984419,45.037803516173625,21.607977776593756,-28.442456729806036,-54.59560969779323,5
0.36799929199813264,-0.0030748657575812577,1.0090784950779397,-37.23965424210349,-7.558616422609646,-4.3419653803903655,18.317605865860134,-33.73296889953182,-52.37476715358743,5
0.4080274438918431,0.028209196495790165,0.7576342531238884,-41.85907287534944,-10.655005894356979,-86.14520465266833,20.706956885744802,-38.931697045419256,-49.59886386276415,5
0.4188329761071852,0.08531886281408779,0.7848024718037903,62.63390944138419,-15.255703518697983,88.87632572918288,16.219268682015066,-35.618342488470766,-52.33718548297995,5
0.4818460284096443,0.07513189617049398,0.8893804516790582,36.05000736244558,-8.357725694707018,55.141265130975526,23.07156162198613,-41.477321944062105,-48.49778400859212,5
0.3865138673692443,0.0274528136693665,0.7953777924962256,-72.67555475816057,-16.078621934350345,-157.509631179273,18.26720705342951,-36.429250874268526,-51.113941915441146,5
0.448711364673799,0.09184629848009108,1.013008785984806,73.06039955261663,-30.71475230842597,140.26014356902064,15.207852644549309,-35.158560795193424,-52.81064250720808,5
0.27878011457080826,0.09618372498984293,0.8851139964849315,17.122216397969712,-14.42368942488128,9.758799825324543,16.686597882309858,-37.85108223382826,-50.3055987952095,5
0.30054071185132075,0.053113217176993244,0.9594019853459301,-27.57256604599165,18.231831180948767,-110.28446668915609,23.365902311945007,-39.1459685190782,-49.781413474483045,5
0.25632405562578753,-0.3572230261669188,0.7007633126007777,89.84867782926169,-54.11734247768455,235.48364980223712,17.049730511517527,-36.037968773140896,-51.90302954069101,5
0.3887294891875317,0.09300768370256826,0.8623139883475313,-19.326662920416084,-25.596288706698438,21.49858911570047,15.944690011343926,-36.710001066235236,-51.97947467538686,5
0.1890201923584904,0.09761047353991421,0.8632951741722203,51.79065267006535,1.2029068039593667,16.00450083509338,10.985051407959524,-32.48766616691363,-54.79504006074067,5
0.3404179969205666,-0.12218849486430441,0.8955925968638685,20.29655051679569,42.905025896991354,32.35790971097615,10.044049257707364,-31.03772018892881,-54.75272889066175,5
0.49487600570090595,-0.24755042164459717,0.9485440155279655,-3.481866927199416,-9.292426333999074,32.453662969177095,14.23627454767496,-23.48173927584017,-55.96722458613303,5
0.3542403124530368,0.17809029008822774,0.8487759106225526,4.617245182041647,-14.372696296490677,36.27990763232748,9.945220012095639,-21.975478221792404,-56.60988862446946,5
0.5789592905730119,0.05225233480139162,1.0901014121357062,-4.699540011693555,6.050606402926705,35.39625067838323,7.097196391797431,-21.375067953988136,-55.366516841425934,5
0.4470598831050562,0.19787600061597896,0.8690793077081264,34.46491110388773,36.587763242518044,35.735093982231376,7.46171839439887,-20.47953969672889,-55.689607857505166,5
0.34919232867858985,0.048631362344914844,0.9472437562407325,28.452529190311022,-4.140982915656489,25.873499108170655,7.832945857541301,-19.023352042617027,-56.2710193978585,5
0.3329294421861063,0.04997133377551498,0.9781202740747894,26.56104400878754,-6.334949353496386,40.61850389797146,8.905253181340964,-15.227796145075374,-55.847949251355004,5
0.17716460567957576,0.11682245219758923,0.8129778293456408,20.733784236050937,-39.899378430153604,19.96510154096007,7.195762593933485,-11.057816724997751,-55.082303228985914,5
0.228999727558808,0.1005958609637062,1.1120857150174308,14.210199663406117,-1.588530929356261,75.70256452124586,1.2765150789353878,-6.666246534556558,-53.83890420092451,5
0.33659146571046833,0.11697080691058465,0.9791054227194729,6.308057768029443,41.079670097880694,0.9965422456418613,5.601425171128746,-5.039974470443151,-54.75153862307313,5
0.5542025164331076,-0.005174394666181872,0.8909202318670456,-1.4470738197957609,23.373533543153528,3.330824455998798,16.269009563831354,-5.7177922715676885,-55.28859629929426,5
0.6995177196341213,0.13017698456540108,0.7957037108286454,35.49278960437748,24.030959514545295,19.653270008895557,19.494631146898993,-4.611325754895958,-53.47437379720065,5
0.7089314763260484,-0.14996134447263493,0.829532285198979,50.42408350756614,42.35868000590536,47.76223497355839,24.31276494636647,3.82851181845581,-50.52170019499453,5
0.78728862018105,-0.18849740194957726,0.844793118520772,250.92014605695428,58.28601959820531,72.70461703021843,34.762939753907816,8.757691965787432,-40.897716782346926,5
0.8211087073883403,-0.07154320635521588,0.6925585727155439,-12.4951221144931,-43.1231898656433,48.31748020955768,44.33779091188117,7.9036440567037145,-30.858487871963465,5
0.726281115006277,0.01704571787678591,0.9431978473057886,61.36469306717008,-37.30028495082993,93.85859758721473,45.98812520225368,1.0024823983454143,-35.19124431958594,5
0.444857748272398,-0.01205512419640669,1.043998996138785,36.86448838348864,-23.676074649433186,61.9330606555513,48.807778592685764,-6.698820087171163,-35.98075531911283,5
0.4343647186539535,-0.10163371204847692,0.9058683501909367,30.866582221748907,19.5832302010906,12.982966875187618,50.93832777105829,-8.703310159641507,-34.44616026416599,5
0.6508617245620082,-0.16171704314243562,0.6595806408580862,77.90420129564508,17.870423612862446,9.18358060824888,55.03074503699593,-13.133821194176605,-30.716493863535856,5
